DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
8F43A12277A2A94FC125741F003A274B,Celesta,ND,s. Tasteninstrument,,,A0B8DF0B1EEED8A8C1256F230035C773
3F5FA7BD2650DC1BC12578E8004D243D,Celesta,ND,s. Schlaginstrument,,,FC96CD0F56275A73C1256F230035C4A7
E27645FCB8480DD6C12572D5002DDB1E,Cello,ND,s. Violoncello,,,1C82D271BE047116C1256F230036099D
E87466AEFA95841FC1256F230035EB1D,Cembalo,ND,s. Klavier,,,074D98454E8FB0E2C1256F230035BB20
56A3B6F08A91B951C1256F230035EB1F,Cembalomusik,ND,s. Klaviermusik,,,FD8347C28F449EADC1256F230035BB21
600FB2AD009933B4C1256F230035B213,"Chabrier, Alexis Emmanuel",DS,Französischer Komponist und Pianist (1841-94).,Musik,,
AC0812856DB5A81AC1256F230035B214,"Chafe, Chris",DS,"Schweizer Komponist und Cellist, lebt in den USA; geb. 1952.",Musik,,
7C693094FCC834ABC1256F230035B21F,Chanson,DS,"(Liebes-, Trink-) Lied, heute oft mit politisch-satirischem Inhalt.",Musik,,
415C61134EA3AB13C1256F230035B229,"Chatschaturjan, Aram",DS,Armenischer Komponist (1903-78).,Musik,,
24DC770345BB2BBAC1256F230035B22A,"Chausson, Ernest",DS,Französischer Komponist (1855-99).,Musik,,
44EA9B6FEB3DF76CC12576F000585BDA,"Chopin, Fryderyk Franciszek",ND,"s. Chopin, Frédéric François",,,09C75D49CFD195BBC1256F230035B251
09C75D49CFD195BBC1256F230035B251,"Chopin, Frédéric François",DS,"Polnischer Pianist und Komponist (1810-49); Schöpfer eines Klaviermusikstils, der deutschromantische Empfindung, französische Eleganz und slawische Rhythmik vereinigt; Konzerte, Etüden, Walzer.",Musik,,
9373A70197B26CCBC1256F230035B253,Chor (Musik),DS,"Vereinigung von Sängern, die ein Gesangsstück gemeinsam vortragen, wobei jede Stimme mehrfachbesetzt ist. Man unterscheidet z.B. nach der Zusammensetzung Frauen-, Männer-, Knaben- und gemischte Chöre.",Musik,,
8B726181DB34D009C1256F230035B254,Choral (evangelisches Kirchenlied),DS,"Das von der Gemeinde gesungene, von der Orgel begleitete Kirchenlied. Die Grundlage für den Schatz der Kirchenlieder schuf Luther.",Musik,,
7304A8CEDE133CA4C1256F230035EB43,Choral (katholische Liturgie),ND,s. Gregorianik,,,8D3EBC1BFE7E89E8C1256F230035B766
C783E70BE37706DEC1257BF4004B5A11,Choralbearbeitung,ND,s. Choral (evangelisches Kirchenlied),,,8B726181DB34D009C1256F230035B254
9093748AA7B2CC5BC1257BF4004B6FC0,Choralfantasie,ND,s. Choral (evangelisches Kirchenlied),,,8B726181DB34D009C1256F230035B254
ABC62E530318DD57C1257BF4004B7F38,Choralvariation,ND,s. Choral (evangelisches Kirchenlied),,,8B726181DB34D009C1256F230035B254
