DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
11D973E1EA66F44DC12583DF005E2BF6,Fernsehen,D,s.a. Castingshow,,,9102B8FCB13AA4A8C12583DF005DF898
4B6DB61C633976D1C1256F230035B521,Fernsehen (östliche Bundesländer),DS,Die Entwicklung des Fernsehens in den neuen Bundesländern nach dem 3.10.90.,Medienpädagogik,,
603ED4A0D23377D8C1257CE700370252,Fernseher,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
71EB21F4B4E818CCC1256F230035D3CB,Fernseherziehung,D,s.a. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
06816B22341E1332C125747C00308A34,Fernsehfilm,D,s.a. Comedy,,,A23CF644E4711C74C125742D003ACD93
248FF4626F594DC1C12576DE00576D99,Fernsehfilm,D,s.a. Fernsehserie,,,CD24BB43E22AEA7DC1256F230035EE4B
30D316E693F7BF81C1256F230035B523,Fernsehfilm,DS,"Ein speziell für das Fernsehen produzierter Film, Serie, Spiel.",Medienpädagogik,,
614514B5F7FBC667C125747C0031404D,Fernsehfilm,D,s.a. Seifenoper,,,74D3697127B8E5FAC12572A7003EC5AA
A84409C185C49FB5C1256F230035EE45,Fernsehgewohnheit,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
52A307E33B160DF9C1256F230035B524,Fernsehkonsum,DS,"Die Länge und Art des ""Fernsehschauens"". Die Gewohnheiten, Wirkung, Nutzungsarten bis hin zur Abhängigkeit.",Medienpädagogik,,
C68D55E644E7CEDDC1256F230035EE47,Fernsehnachrichten,ND,s. Nachricht,,,84248295209190ACC1256F230035BFEC
3FC98283C48BED4DC1256F230035EE48,Fernsehnutzung,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
042BD48A250B4533C1256F230035D3CD,Fernsehproduktion,D,s.a. Filmherstellung,,,BD5078E7C6489C70C1256F230035B545
59B8E6647B655179C1256F230035B525,Fernsehproduktion,DS,"Zur Produktion fürs Fernsehen; Ablauf, Verfahren, Studioeinrichtung.",Medienpädagogik,,
C5092157711D0E5BC1256F230035EE49,Fernsehquiz,ND,s. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
C19ADA6D071C62BAC125725D00404411,Fernsehsender,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
55367318A9766DACC1256F230035EE4A,Fernsehsendung,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
583B554BA0C5FDBBC125747C0031A0A7,Fernsehserie,D,s.a. Seifenoper,,,74D3697127B8E5FAC12572A7003EC5AA
